e_time_TEST1;clicksArray_TEST1;left_Out_TEST1;left_Im_TEST1;right_Out_TEST1;right_Im_TEST1;scoreArrayTEST1;utility_Array_TEST1;;;;e_time_TEST2;clicksArrayTEST2;left_Im_TEST2;Outcome_Array_TEST2;right_Im_TEST2;score_ArrayTEST2;left_Prob_TEST2;right_Prob_TEST2;utility_Array_TEST2;;;;e_time_EXP1;left_Out_EXP1;left_Im_EXP1;Outcome_Array_EXP1;right_Out_EXP1;right_Im_EXP1;scoreArray_EXP1;utility_ArrayEXP1;;;;e_time_EXP2;clicksArrayEXP2;left_Out_EXP2;left_Im_EXP2;left_Prob_EXP2;outcomeArray_EXP2;right_Out_EXP2;right_Im_EXP2;right_Prob_EXP2;scoreArrayEXP2;selected_Im_EXP2;selected_ProbEXP2;selected_SideEXP2;trial_IconsEXP2;Pie_Prob_EXP2;Pie_Types_EXP2;Trial_Runs_EXP2;utility_ArrayEXP2
0.774150200000000;0;-1;'Magnet';-1;'Mark';7;0;;;;1.22673580000000;1;'Equal';0;'Pie4';-1;0.400000000000000;0.600000000000000;0;;;;1.38367990000000;-1;'Intersection';1;1;'Circle1';-3;0;;;;0.669392500000000;0;0;'Equal';0.375000000000000;1;1;'Pie1';0.625000000000000;-1;'Pie1';0.625000000000000;'right';'Equal';0.625000000000000;1;3;1
0.604720600000000;0;1;'Magnet';-1;'Mark';8;1;;;;2.70864150000000;0;'Pie4';1;'Star';0;0.400000000000000;0.800000000000000;1;;;;0.957934100000000;1;'Circle1';1;-1;'Intersection';-2;1;;;;0.494293500000000;0;0;'Pie3';0.250000000000000;1;1;'Arrow';0.625000000000000;0;'Arrow';0.625000000000000;'right';'Arrow';0.250000000000000;3;5;1
1.07146580000000;0;1;'Mark';1;'Magnet';9;0;;;;0.503304700000000;0;'Pie3';1;'Mark';1;0.400000000000000;0.600000000000000;1;;;;1.04975180000000;1;'Intersection';1;-1;'Circle1';-2;0;;;;0.449996700000000;1;0;'Intersection';0.375000000000000;0;0;'Pie2';0.375000000000000;-1;'Intersection';0.375000000000000;'left';'Intersection';0.375000000000000;2;2;0
2.94886980000000;0;1;'Magnet';-1;'Mark';10;1;;;;0.375148100000000;0;'Equal';1;'Fire';2;0.400000000000000;0.600000000000000;1;;;;0.750284100000000;-1;'Intersection';0;1;'Circle1';-2;0;;;;0.408215700000000;0;0;'Menue';0.750000000000000;0;0;'Pie3';0.625000000000000;-2;'Pie3';0.625000000000000;'right';'Menue';0.625000000000000;3;1;0
0.754139200000000;1;-1;'Mark';-1;'Magnet';9;0;;;;0.364940600000000;0;'Magnet';1;'Mark';3;0.400000000000000;0.600000000000000;1;;;;0.482458300000000;1;'Intersection';1;-1;'Circle1';-2;0;;;;0.772725600000000;0;0;'Pie2';0.125000000000000;1;1;'Arrow';0.625000000000000;-1;'Arrow';0.625000000000000;'right';'Arrow';0.125000000000000;2;3;1
0.326534700000000;0;-1;'Magnet';-1;'Mark';8;0;;;;0.460696100000000;0;'Mark';0;'Magnet';2;0.600000000000000;0.400000000000000;0;;;;0.635003400000000;1;'Intersection';1;1;'Circle1';-2;0;;;;1.75652390000000;0;0;'Pie2';0.625000000000000;0;0;'Equal';0.375000000000000;-2;'Equal';0.375000000000000;'right';'Equal';0.625000000000000;2;2;0
0.787685200000000;0;-1;'Magnet';1;'Mark';7;0;;;;0.380878600000000;0;'Equal';1;'Fire';3;0.400000000000000;0.600000000000000;1;;;;0.671674900000000;1;'Circle1';1;-1;'Intersection';-1;1;;;;0.571207100000000;0;0;'Pie2';0.375000000000000;1;1;'Menue';0.750000000000000;-1;'Menue';0.750000000000000;'right';'Menue';0.375000000000000;2;5;1
0.811970900000000;0;1;'Magnet';1;'Mark';8;0;;;;1.08605110000000;1;'Magnet';1;'Mark';4;0.600000000000000;0.400000000000000;1;;;;0.781127700000000;1;'Circle1';1;-1;'Intersection';0;1;;;;0.465013900000000;0;0;'Equal';0.375000000000000;1;1;'Pie2';0.750000000000000;0;'Pie2';0.750000000000000;'right';'Equal';0.750000000000000;2;4;1
2.90942550000000;1;1;'Fire';1;'Equal';9;0;;;;;;;;;;;;;;;;0.852990800000000;1;'Intersection';0;1;'Circle1';0;0;;;;0.782793500000000;0;0;'Pie4';0.125000000000000;1;1;'Arrow';0.625000000000000;1;'Arrow';0.625000000000000;'right';'Arrow';0.125000000000000;4;2;1
1.07955990000000;0;-1;'Fire';-1;'Equal';8;0;;;;;;;;;;;;;;;;0.745588900000000;-1;'Circle1';1;1;'Intersection';1;1;;;;0.534495400000000;0;0;'Pie1';0.125000000000000;1;1;'Menue';0.750000000000000;2;'Menue';0.750000000000000;'right';'Menue';0.125000000000000;1;3;1
0.719257200000000;0;1;'Fire';1;'Equal';9;0;;;;;;;;;;;;;;;;0.671604900000000;-1;'Intersection';0;-1;'Circle1';1;0;;;;1.90938400000000;1;1;'Pie4';0.750000000000000;1;0;'Circle1';0.625000000000000;3;'Pie4';0.750000000000000;'left';'Circle1';0.750000000000000;4;5;1
0.463781200000000;0;-1;'Fire';1;'Equal';8;0;;;;;;;;;;;;;;;;1.09616850000000;-1;'Circle1';1;1;'Intersection';2;1;;;;0.449364500000000;0;0;'Pie1';0.375000000000000;0;0;'Intersection';0.375000000000000;2;'Intersection';0.375000000000000;'right';'Intersection';0.375000000000000;1;1;0
0.609221400000000;1;1;'Fire';1;'Equal';9;0;;;;;;;;;;;;;;;;1.64785800000000;1;'Intersection';1;-1;'Circle1';2;0;;;;0.568379500000000;0;0;'Menue';0.750000000000000;0;0;'Pie2';0.750000000000000;1;'Pie2';0.750000000000000;'right';'Menue';0.750000000000000;2;4;0
0.591955100000000;0;1;'Equal';-1;'Fire';10;1;;;;;;;;;;;;;;;;0.929474500000000;-1;'Circle1';1;-1;'Intersection';3;1;;;;0.533310700000000;0;0;'Menue';0.750000000000000;1;1;'Pie3';0.875000000000000;2;'Pie3';0.875000000000000;'right';'Menue';0.875000000000000;3;3;1
0.697597600000000;1;-1;'Fire';-1;'Equal';9;0;;;;;;;;;;;;;;;;0.660645900000000;-1;'Circle1';1;-1;'Intersection';4;1;;;;1.32741090000000;1;1;'Equal';0.375000000000000;1;0;'Pie2';0.125000000000000;3;'Equal';0.375000000000000;'left';'Equal';0.125000000000000;2;5;1
1.05530450000000;0;-1;'Fire';-1;'Equal';8;0;;;;;;;;;;;;;;;;0.485299400000000;-1;'Circle1';1;-1;'Intersection';5;1;;;;2.40701410000000;0;0;'Pie3';0.250000000000000;0;0;'Fire';0.250000000000000;2;'Fire';0.250000000000000;'right';'Fire';0.250000000000000;3;1;0
0.271723900000000;0;1;'Fire';-1;'Equal';9;1;;;;;;;;;;;;;;;;0.932510100000000;-1;'Intersection';0;1;'Circle1';5;0;;;;0.790050200000000;0;0;'Pie2';0.375000000000000;1;1;'Menue';0.750000000000000;3;'Menue';0.750000000000000;'right';'Menue';0.375000000000000;2;1;1
0.163651900000000;0;-1;'Fire';1;'Equal';8;0;;;;;;;;;;;;;;;;0.962184400000000;-1;'Circle1';1;1;'Intersection';6;1;;;;0.845582800000000;1;1;'Pie2';0.750000000000000;1;0;'Equal';0.375000000000000;4;'Pie2';0.750000000000000;'left';'Equal';0.750000000000000;2;1;1
;;;;;;;;;;;;;;;;;;;;;;;1.04568950000000;1;'Circle1';1;-1;'Intersection';7;1;;;;0.330645900000000;0;0;'Menue';0.750000000000000;0;0;'Pie3';0.750000000000000;3;'Pie3';0.750000000000000;'right';'Menue';0.750000000000000;3;5;0
;;;;;;;;;;;;;;;;;;;;;;;0.976711100000000;1;'Circle1';1;-1;'Intersection';8;1;;;;0.607378100000000;0;0;'Pie3';0.500000000000000;1;1;'Arrow';0.625000000000000;4;'Arrow';0.625000000000000;'right';'Arrow';0.500000000000000;3;1;1
;;;;;;;;;;;;;;;;;;;;;;;0.382433000000000;1;'Circle1';1;1;'Intersection';8;0;;;;0.562870400000000;0;0;'Fire';0.250000000000000;1;1;'Pie1';0.625000000000000;5;'Pie1';0.625000000000000;'right';'Fire';0.625000000000000;1;2;1
;;selected_Prob_TEST1;;;;;;;;left_Prob_FirstPart_EXP1;;;right_Prob_FirstPart_EXP1;;;;;;;;;;0.622772600000000;1;'Intersection';1;1;'Circle1';8;0;;;;0.477952100000000;0;0;'Pie4';0.250000000000000;0;0;'Fire';0.250000000000000;4;'Fire';0.250000000000000;'right';'Fire';0.250000000000000;4;2;0
;;0.200000000000000;0.800000000000000;;;;;;;0.375000000000000;;;0.625000000000000;;;;;;;;;;0.368852700000000;1;'Intersection';1;-1;'Circle1';8;0;;;;0.553510400000000;0;0;'Pie2';0.625000000000000;0;0;'Intersection';0.375000000000000;3;'Intersection';0.375000000000000;'right';'Intersection';0.625000000000000;2;1;0
;;0.600000000000000;0.400000000000000;;;;;;;0.625000000000000;;;0.375000000000000;;;;;;;;;;1.90025730000000;1;'Intersection';1;1;'Circle1';8;0;;;;0.577423600000000;0;0;'Pie4';0.250000000000000;0;0;'Fire';0.250000000000000;2;'Fire';0.250000000000000;'right';'Fire';0.250000000000000;4;4;0
;;0.600000000000000;0.400000000000000;;;;;;;0.750000000000000;;;0.250000000000000;;;;;;;;;;0.881307300000000;1;'Circle1';1;-1;'Intersection';9;1;;;;0.383142600000000;0;0;'Intersection';0.375000000000000;0;0;'Pie2';0.250000000000000;1;'Pie2';0.250000000000000;'right';'Intersection';0.250000000000000;2;5;0
;;;;;;;;;;;;;;;;;;;;;;;1.61405980000000;1;'Intersection';1;1;'Circle1';9;0;;;;1.15875000000000;1;1;'Intersection';0.375000000000000;1;0;'Pie3';0.250000000000000;2;'Intersection';0.375000000000000;'left';'Intersection';0.250000000000000;3;5;1
;;selected_Im_TEST1;;;;;;;;;;;;;;;;;;;;;3.09110910000000;1;'Circle1';1;-1;'Intersection';10;1;;;;0.894791400000000;1;0;'Equal';0.375000000000000;0;0;'Pie2';0.500000000000000;1;'Equal';0.375000000000000;'left';'Equal';0.500000000000000;2;3;0
;;'Cycle';'Star';;;;;;;selected_Im_EXP1;;;selected_Prob_EXP1;;;;;;;;;;11.7734602000000;1;'Intersection';1;1;'Circle1';10;0;;;;0.476982300000000;0;0;'Equal';0.375000000000000;1;1;'Pie2';0.875000000000000;2;'Pie2';0.875000000000000;'right';'Equal';0.875000000000000;2;5;1
;;'Mark';'Magnet';;;;;;;'Circle1';'Intersection';;0.625000000000000;0.375000000000000;;;;;;;;;0.971765300000000;1;'Equal';0;1;'Arrow';11;1;;;;0.513530000000000;0;0;'Menue';0.750000000000000;0;0;'Pie3';0.750000000000000;1;'Pie3';0.750000000000000;'right';'Menue';0.750000000000000;3;4;0
;;'Equal';'Fire';;;;;;;'Equal';'Arrow';;0.375000000000000;0.625000000000000;;;;;;;;;0.856630800000000;-1;'Arrow';0;1;'Equal';11;0;;;;0.492911900000000;0;0;'Arrow';0.625000000000000;1;1;'Pie3';0.875000000000000;2;'Pie3';0.875000000000000;'right';'Arrow';0.875000000000000;3;1;1
;;;;;;;;;;'Fire';'Menue';;0.250000000000000;0.750000000000000;;;;;;;;;0.704509200000000;1;'Arrow';0;-1;'Equal';11;0;;;;0.619904300000000;0;0;'Pie3';0.500000000000000;0;0;'Fire';0.250000000000000;1;'Fire';0.250000000000000;'right';'Fire';0.500000000000000;3;2;0
;;;;;;;;;;;;;;;;;;;;;;;0.567507500000000;1;'Arrow';0;1;'Equal';11;0;;;;0.459071800000000;0;0;'Equal';0.375000000000000;1;1;'Pie3';0.875000000000000;2;'Pie3';0.875000000000000;'right';'Equal';0.875000000000000;3;3;1
;;;;;;;;;;;;;;;;;;;;;;;0.675277200000000;-1;'Equal';0;-1;'Arrow';12;1;;;;0.676474300000000;0;0;'Equal';0.375000000000000;1;1;'Pie4';0.875000000000000;3;'Pie4';0.875000000000000;'right';'Equal';0.875000000000000;4;3;1
;;;;;;;;;;;;;;;;;;;;;;;0.989205600000000;-1;'Equal';0;-1;'Arrow';13;1;;;;0.551866800000000;0;0;'Equal';0.375000000000000;1;1;'Pie2';0.875000000000000;4;'Pie2';0.875000000000000;'right';'Equal';0.875000000000000;2;4;1
;;;;;;;;;;;;;;;;;;;;;;;0.800431500000000;-1;'Arrow';0;-1;'Equal';13;0;;;;0.618540900000000;0;0;'Pie4';0.250000000000000;1;1;'Arrow';0.625000000000000;5;'Arrow';0.625000000000000;'right';'Arrow';0.250000000000000;4;4;1
;;;;;;;;;;;;;;;;;;;;;;;0.269009500000000;1;'Arrow';0;-1;'Equal';12;0;;;;0.477333200000000;0;0;'Pie3';0.125000000000000;1;1;'Menue';0.750000000000000;6;'Menue';0.750000000000000;'right';'Menue';0.125000000000000;3;2;1
;;;;;;;;;;;;;;;;;;;;;;;0.321174100000000;-1;'Equal';0;-1;'Arrow';12;0;;;;0.626878600000000;0;0;'Pie1';0.250000000000000;1;1;'Intersection';0.375000000000000;7;'Intersection';0.375000000000000;'right';'Intersection';0.250000000000000;1;4;1
;;;;;;;;;;;;;;;;;;;;;;;0.501356200000000;1;'Equal';0;-1;'Arrow';13;1;;;;0.477587900000000;1;1;'Menue';0.750000000000000;1;0;'Pie3';0.125000000000000;8;'Menue';0.750000000000000;'left';'Menue';0.125000000000000;3;4;1
;;;;;;;;;;;;;;;;;;;;;;;0.461344700000000;1;'Arrow';0;1;'Equal';12;0;;;;0.661364900000000;1;1;'Circle1';0.625000000000000;1;0;'Pie4';0.125000000000000;9;'Circle1';0.625000000000000;'left';'Circle1';0.125000000000000;4;4;1
;;;;;;;;;;;;;;;;;;;;;;;0.247679900000000;1;'Arrow';0;1;'Equal';11;0;;;;0.538984500000000;1;0;'Pie4';0.750000000000000;0;0;'Menue';0.750000000000000;8;'Pie4';0.750000000000000;'left';'Menue';0.750000000000000;4;2;0
;;;;;;;;;;;;;;;;;;;;;;;0.311269000000000;-1;'Equal';0;-1;'Arrow';12;1;;;;0.548469300000000;0;0;'Intersection';0.375000000000000;1;1;'Pie2';0.875000000000000;9;'Pie2';0.875000000000000;'right';'Intersection';0.875000000000000;2;3;1
;;;;;;;;;;;;;;;;;;;;;;;0.418023000000000;1;'Arrow';0;-1;'Equal';11;0;;;;1.36918430000000;0;0;'Fire';0.250000000000000;1;1;'Pie3';0.750000000000000;10;'Pie3';0.750000000000000;'right';'Fire';0.750000000000000;3;2;1
;;;;;;;;;;;;;;;;;;;;;;;0.246074400000000;-1;'Equal';0;1;'Arrow';12;1;;;;0.0374726000000000;0;0;'Menue';0.750000000000000;0;0;'Pie2';0.750000000000000;9;'Pie2';0.750000000000000;'right';'Menue';0.750000000000000;2;2;0
;;;;;;;;;;;;;;;;;;;;;;;0.174966100000000;-1;'Arrow';0;-1;'Equal';12;0;;;;0.627560500000000;0;0;'Pie4';0.500000000000000;1;1;'Circle1';0.625000000000000;10;'Circle1';0.625000000000000;'right';'Circle1';0.500000000000000;4;5;1
;;;;;;;;;;;;;;;;;;;;;;;0.139935900000000;1;'Arrow';0;1;'Equal';11;0;;;;0.943121700000000;0;0;'Arrow';0.625000000000000;0;0;'Pie3';0.625000000000000;9;'Pie3';0.625000000000000;'right';'Arrow';0.625000000000000;3;2;0
;;;;;;;;;;;;;;;;;;;;;;;1.39275940000000;-1;'Arrow';0;1;'Equal';10;0;;;;0.535040400000000;1;1;'Pie4';0.750000000000000;1;0;'Fire';0.250000000000000;10;'Pie4';0.750000000000000;'left';'Fire';0.750000000000000;4;5;1
;;;;;;;;;;;;;;;;;;;;;;;0.301670400000000;1;'Arrow';0;-1;'Equal';10;0;;;;0.531771800000000;1;1;'Intersection';0.375000000000000;1;0;'Pie4';0.250000000000000;11;'Intersection';0.375000000000000;'left';'Intersection';0.250000000000000;4;3;1
;;;;;;;;;;;;;;;;;;;;;;;0.751045800000000;-1;'Equal';0;-1;'Arrow';11;1;;;;3.55782870000000;0;0;'Pie3';0.250000000000000;0;0;'Fire';0.250000000000000;10;'Fire';0.250000000000000;'right';'Fire';0.250000000000000;3;5;0
;;;;;;;;;;;;;;;;;;;;;;;0.556053600000000;1;'Equal';0;-1;'Arrow';11;0;;;;0.660335300000000;0;0;'Equal';0.375000000000000;1;1;'Pie3';0.625000000000000;11;'Pie3';0.625000000000000;'right';'Equal';0.625000000000000;3;3;1
;;;;;;;;;;;;;;;;;;;;;;;0.390785900000000;1;'Arrow';0;-1;'Equal';11;0;;;;0.483164800000000;0;0;'Pie3';0.125000000000000;1;1;'Equal';0.375000000000000;12;'Equal';0.375000000000000;'right';'Equal';0.125000000000000;3;1;1
;;;;;;;;;;;;;;;;;;;;;;;1.07944060000000;1;'Arrow';0;-1;'Equal';11;0;;;;0.541233600000000;1;1;'Pie1';0.875000000000000;1;0;'Arrow';0.625000000000000;13;'Pie1';0.875000000000000;'left';'Arrow';0.875000000000000;1;3;1
;;;;;;;;;;;;;;;;;;;;;;;0.306740100000000;1;'Arrow';0;-1;'Equal';11;0;;;;0.564244400000000;0;0;'Pie4';0.625000000000000;1;1;'Menue';0.750000000000000;14;'Menue';0.750000000000000;'right';'Menue';0.625000000000000;4;1;1
;;;;;;;;;;;;;;;;;;;;;;;0.498077400000000;1;'Arrow';0;-1;'Equal';11;0;;;;0.533800500000000;1;1;'Menue';0.750000000000000;1;0;'Pie4';0.125000000000000;15;'Menue';0.750000000000000;'left';'Menue';0.125000000000000;4;2;1
;;;;;;;;;;;;;;;;;;;;;;;0.482198700000000;1;'Arrow';0;1;'Equal';11;0;;;;0.508871500000000;1;1;'Pie2';0.875000000000000;1;0;'Circle1';0.625000000000000;16;'Pie2';0.875000000000000;'left';'Circle1';0.875000000000000;2;3;1
;;;;;;;;;;;;;;;;;;;;;;;0.315213300000000;1;'Equal';0;-1;'Arrow';11;0;;;;0.412256100000000;1;1;'Pie3';0.875000000000000;1;0;'Intersection';0.375000000000000;17;'Pie3';0.875000000000000;'left';'Intersection';0.875000000000000;3;4;1
;;;;;;;;;;;;;;;;;;;;;;;0.579418100000000;-1;'Equal';0;1;'Arrow';11;0;;;;0.580364800000000;0;0;'Pie2';0.125000000000000;1;1;'Intersection';0.375000000000000;18;'Intersection';0.375000000000000;'right';'Intersection';0.125000000000000;2;4;1
;;;;;;;;;;;;;;;;;;;;;;;0.277989200000000;1;'Arrow';0;-1;'Equal';11;0;;;;0.881507000000000;0;0;'Circle1';0.625000000000000;0;0;'Pie3';0.625000000000000;17;'Pie3';0.625000000000000;'right';'Circle1';0.625000000000000;3;4;0
;;;;;;;;;;;;;;;;;;;;;;;0.420932700000000;1;'Equal';0;1;'Arrow';11;0;;;;0.469132100000000;0;0;'Pie4';0.250000000000000;1;1;'Intersection';0.375000000000000;18;'Intersection';0.375000000000000;'right';'Intersection';0.250000000000000;4;5;1
;;;;;;;;;;;;;;;;;;;;;;;0.469961400000000;-1;'Equal';0;1;'Arrow';11;0;;;;0.575672600000000;0;0;'Arrow';0.625000000000000;1;1;'Pie4';0.750000000000000;19;'Pie4';0.750000000000000;'right';'Arrow';0.750000000000000;4;4;1
;;;;;;;;;;;;;;;;;;;;;;;0.422389800000000;1;'Equal';0;-1;'Arrow';12;1;;;;0.672609900000000;0;0;'Pie1';0.375000000000000;0;0;'Equal';0.375000000000000;18;'Equal';0.375000000000000;'right';'Equal';0.375000000000000;1;4;0
;;;;;;;;;;;;;;;;;;;;;;;0.386550300000000;1;'Equal';0;-1;'Arrow';13;1;;;;0.619345900000000;0;0;'Circle1';0.625000000000000;0;0;'Pie2';0.625000000000000;17;'Pie2';0.625000000000000;'right';'Circle1';0.625000000000000;2;5;0
;;;;;;;;;;;;;;;;;;;;;;;0.390211800000000;1;'Arrow';0;-1;'Equal';12;0;;;;0.491086200000000;0;0;'Pie1';0.250000000000000;0;0;'Fire';0.250000000000000;16;'Fire';0.250000000000000;'right';'Fire';0.250000000000000;1;2;0
;;;;;;;;;;;;;;;;;;;;;;;0.213031700000000;1;'Arrow';0;1;'Equal';11;0;;;;0.746987000000000;0;0;'Pie2';0.375000000000000;1;1;'Menue';0.750000000000000;17;'Menue';0.750000000000000;'right';'Menue';0.375000000000000;2;2;1
;;;;;;;;;;;;;;;;;;;;;;;0.214383200000000;-1;'Arrow';0;1;'Equal';10;0;;;;0.488756700000000;0;0;'Pie4';0.250000000000000;1;1;'Arrow';0.625000000000000;18;'Arrow';0.625000000000000;'right';'Arrow';0.250000000000000;4;3;1
;;;;;;;;;;;;;;;;;;;;;;;0.177118700000000;1;'Arrow';0;-1;'Equal';10;0;;;;0.754986600000000;1;1;'Arrow';0.625000000000000;1;0;'Pie2';0.500000000000000;19;'Arrow';0.625000000000000;'left';'Arrow';0.500000000000000;2;1;1
;;;;;;;;;;;;;;;;;;;;;;;0.00708810000000000;-1;'Equal';0;1;'Arrow';10;0;;;;0.812542300000000;0;0;'Pie2';0.375000000000000;1;1;'Arrow';0.625000000000000;20;'Arrow';0.625000000000000;'right';'Arrow';0.375000000000000;2;1;1
;;;;;;;;;;;;;;;;;;;;;;;0.335733900000000;1;'Equal';0;-1;'Arrow';11;1;;;;0.550472800000000;1;1;'Pie1';0.750000000000000;1;0;'Arrow';0.625000000000000;21;'Pie1';0.750000000000000;'left';'Arrow';0.750000000000000;1;3;1
;;;;;;;;;;;;;;;;;;;;;;;0.000683600000000000;-1;'Arrow';0;-1;'Equal';10;0;;;;0.516777600000000;0;0;'Arrow';0.625000000000000;1;1;'Pie1';0.875000000000000;22;'Pie1';0.875000000000000;'right';'Arrow';0.875000000000000;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;0.446170900000000;1;'Menue';0;1;'Fire';9;0;;;;0.656267700000000;0;0;'Pie4';0.250000000000000;0;0;'Fire';0.250000000000000;21;'Fire';0.250000000000000;'right';'Fire';0.250000000000000;4;1;0
;;;;;;;;;;;;;;;;;;;;;;;1.30749750000000;-1;'Fire';0;1;'Menue';9;0;;;;2.22975320000000;0;0;'Pie4';0.250000000000000;1;1;'Arrow';0.625000000000000;22;'Arrow';0.625000000000000;'right';'Arrow';0.250000000000000;4;1;1
